day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-09-09,-0.9516162638198556,1.0,-0.37626192168204475,1.0,1.0
2022-09-10,-0.5016964038851297,0.8053157759457824,-0.5901812279415042,0.021358758311965206,2.0
2022-09-12,0.9073550422468389,1.0,-0.37626192168204475,1.0,1.0
2022-09-14,0.22344607348230258,0.8624079667655845,0.5038321348489434,1.4407270226957074,5.0
2022-09-15,-2.1149959702863637,1.0,-0.5368484658065635,1.0,1.0
2022-09-16,-0.37784905078840014,1.0,-0.8769793705992704,1.0,1.0
2022-09-19,0.2626092795135358,0.5985712281494036,-0.3742188631996717,0.22999298965001333,2.0
2022-09-20,-0.9354283344295441,1.091550167562979,-0.65116951698695,0.008191639953327733,3.0
2022-09-21,-0.6332754436663638,0.6684010976944763,0.243246995448116,1.2689404618055808,2.0
2022-09-22,-0.6103972373106697,0.48255657502903543,-0.4354263538889208,0.08367114243706765,2.0
2022-09-23,0.4801769018282317,0.44553902489179936,0.8856557490587502,1.6975026786589382,4.0
2022-09-25,-1.8030397523838502,1.0,-0.8769793705992704,1.0,1.0
2022-09-26,-1.6667791377213161,0.08124359415707255,2.5655392439497833,0.15327758613466747,2.0
2022-09-27,-0.21335996583999797,1.207610104296245,0.44369228641075154,1.4841363350462728,5.0
2022-09-28,-0.1719215079509065,0.5954345238097882,-0.23096107431546642,0.7797844065367756,7.0
2022-09-29,0.4169640024060912,0.587248344865571,-0.4712925579720923,0.40830079344462145,9.0
2022-09-30,0.11951431633539304,0.6266285061605994,0.07439443645788413,1.0076541679247266,18.0
2022-10-01,-0.2630570276502894,0.8995830303244968,-0.3396794462048528,0.5178015507353894,5.0
2022-10-02,1.5117273234532584,0.624750186939292,0.4421675468339635,1.3782037774007398,2.0
2022-10-03,-0.7444500527738428,0.6158962469378896,-0.35184393059686087,0.3812863085541322,6.0
2022-10-04,-0.0495387318604694,1.0497344609743384,0.042499501011884995,1.0441491722457494,14.0
2022-10-05,0.19526427273764904,1.0376534952452576,-0.37818907233193433,0.5126382003069851,7.0
2022-10-06,-0.1190802975340238,0.9522400547510802,0.3148491591770505,0.8538505696987664,10.0
2022-10-07,-0.18388941607212395,0.9392497148681936,-0.32191585194195227,0.5968994415609387,20.0
2022-10-08,-0.3799157220995195,0.3228688057689561,-0.2508551074446906,0.5086680626992034,4.0
2022-10-09,-0.6559150611701411,1.3483280051293451,-0.25668005954883466,0.7141237898954144,5.0
2022-10-10,0.12970377973978986,1.4600282535177078,-0.128477163011603,0.8672997132469991,18.0
2022-10-11,-0.07066583451560057,0.9067629067665972,0.030588315543241287,0.8008682200813556,14.0
2022-10-12,0.08920085699734356,0.7841667107270682,0.03805926424932569,1.4529317779728013,35.0
2022-10-13,-0.01652114041510026,1.0139337511708595,-0.1532947556174876,1.0291476685070633,39.0
2022-10-14,0.2667901178553429,1.162533467862605,0.18090807590091437,1.113080600733163,25.0
2022-10-15,0.051727761621318695,1.1059959925970826,-0.284604673803808,0.5002530318129824,11.0
2022-10-16,-0.4469058514496217,0.8274377086353831,0.033567708383328405,1.061046889998839,17.0
2022-10-17,-0.30588642969442426,0.7981689771808856,0.07135077436749586,1.1604314635270219,21.0
2022-10-18,0.12103822422811078,0.6469890909122349,0.3305269784342316,0.9674513492321588,23.0
2022-10-19,0.0252996371912718,1.0802240971671573,-0.1846008614256957,0.6930480452410475,39.0
2022-10-20,0.057594048799939526,1.1087230087143947,-0.0794858162908104,0.8263472139141164,62.0
2022-10-21,0.1135914108595026,1.092527461891738,-0.35089854545555077,0.4946499562634367,49.0
2022-10-22,-0.03682167198727988,0.8568363282219394,-0.14003907873638022,0.577744893628051,28.0
2022-10-23,-0.8002172201998669,1.0488301991103985,-0.13531455320668914,0.899200288365207,15.0
2022-10-24,-0.12101254781493896,0.8174614897815824,0.22858929149554452,1.0857501683720014,36.0
2022-10-25,-0.30630770170055216,1.0514010824203843,0.17796111580224602,0.9078305929009155,45.0
2022-10-26,-0.12211442142373988,1.03048912014516,0.013554676376942802,0.9082605775737572,40.0
2022-10-27,0.050010800562024914,0.7840166250179768,-0.3385736569070325,0.5188931409530023,56.0
2022-10-28,0.24916535709678692,0.6802938551409609,-0.1509811441976718,1.039207632041916,43.0
2022-10-29,-0.5235240917864262,0.8122028985203072,-0.00572663835411652,0.8295449559633532,24.0
2022-10-30,-0.11261511531878984,1.0676521200159594,-0.016705222151275845,0.8469670471619898,20.0
2022-10-31,-0.13318257359246938,0.692006658407071,0.05914151859935382,0.9617461901480385,55.0
2022-11-01,-0.09840857762863156,0.8916854950022041,-0.038223929194115,0.8054958127665498,33.0
2022-11-02,0.09234569830508546,0.8107169561013052,-0.15564967219527273,0.8281293015396747,51.0
2022-11-03,-0.24926204385546608,1.0090676827323435,-0.3348244145655867,0.47491208250208805,38.0
2022-11-04,-0.0505645236377467,1.1102159417046056,-0.05042681354904131,1.052326457785435,33.0
2022-11-05,0.06453468044571443,0.7949844518236764,0.47166872572128427,1.3877899787423755,31.0
2022-11-06,-0.045630598861601555,1.2650981696387409,-0.08783785637367683,0.7638840515845398,15.0
2022-11-07,0.13301930812526022,1.1896213150304955,0.35554622199535574,1.2578322044951225,44.0
2022-11-08,-0.03716590446357737,0.9374772691494779,-0.033286256695295335,0.901000320510395,44.0
2022-11-09,-0.04947391890368884,0.9298576399373535,0.030847784560115356,0.8416221255428827,62.0
2022-11-10,0.081190476954119,0.9677136281291827,-0.058847696264888644,0.9240482566590338,51.0
2022-11-11,-0.022094624507725695,0.7617877839111175,-0.23312485821861798,0.7504038138562628,45.0
2022-11-12,0.3478961291940656,0.8827962911751805,0.04420397275130967,1.4524292812257744,17.0
2022-11-13,-0.1599408993286858,1.3950011641904163,0.06175978693413773,1.0330976250984398,15.0
2022-11-14,-0.03768935232336115,0.7252059009857877,-0.08388450807467053,1.032238274433777,44.0
2022-11-15,0.06634618298715345,0.9218264355567927,0.12872343791160692,1.044095692172241,70.0
2022-11-16,-0.13709538491450765,0.9184923364970375,0.12866282162663667,1.0943804838510847,50.0
2022-11-17,-0.03766039681257243,1.1260042838389135,0.03522993746289775,0.7451075713147576,32.0
2022-11-18,0.17281933519600667,1.1643305419116043,0.11534924170093452,1.155190864023287,42.0
2022-11-19,-0.6658899015789181,0.8937434646982881,0.10186246315117647,1.2265927021083691,22.0
2022-11-20,0.3179809834740798,1.0675962586554864,0.1023489178422805,1.0247940264553463,12.0
2022-11-21,-0.4588705432736697,1.010729735412879,0.007732073401964646,1.026930587507705,45.0
2022-11-22,-0.05473708715732059,0.8922772831223077,0.06754532859529011,1.2117182444874433,39.0
2022-11-23,-0.027937911547902716,0.9974556422540398,-0.05709306304966221,0.8594822394163865,47.0
2022-11-24,0.16469004761397707,0.9915822705010031,-0.1295494198098375,0.7712030989092431,50.0
2022-11-25,0.06402522646760662,1.0307530385780743,-0.27270561873968047,0.7556736962210954,35.0
2022-11-26,-0.6729694735094328,1.2989683398287382,0.029102914009728274,1.135897236250789,22.0
2022-11-27,-0.36512701957822996,1.2915726776836483,0.04893923961895781,0.9468080521063632,23.0
2022-11-28,0.14176982310800385,1.07651428564376,-0.03236003171466459,0.845481521509019,27.0
2022-11-29,-0.05831311871225911,0.9152878811165294,-0.17087002340066865,0.9064566639514897,52.0
2022-11-30,-0.00035796105284658476,0.6454830530550193,0.06669542569642908,0.9811423103512797,37.0
2022-12-01,-0.14215961973082195,1.0011014458148246,-0.2845022890733443,0.5570522722330868,42.0
2022-12-02,0.0052262431381031324,1.101013625992189,-0.2894828039003486,0.6774856936862129,53.0
2022-12-03,0.26115275296246954,0.7857706897981345,-0.23799305069383556,0.83688481287359,30.0
2022-12-04,-0.2314880190024149,1.07333706767497,-0.03699844617003358,1.087515940666204,24.0
2022-12-05,-0.0803439929784924,1.148283379386001,-0.05332753230395999,0.8000047661292239,33.0
2022-12-06,0.10730570974496267,1.1343711845774562,-0.05888943716767005,0.9741209276659558,41.0
2022-12-07,-0.3999492124151036,1.0792124904832952,0.3206038470335633,0.9741012706340015,23.0
2022-12-08,0.02366760736862715,1.4766749402668138,0.03782931874694759,1.0017826036839448,24.0
2022-12-09,0.034749030069434715,1.3105971752896843,0.05935326454347279,0.9770797731267373,51.0
2022-12-10,0.146883047855595,0.819438065222826,-0.20266350725168317,0.5467377890002184,17.0
2022-12-11,0.7209883111985095,0.916140710548461,-0.05964730220525275,0.8670363139202263,14.0
2022-12-12,-0.5142318558323176,1.0640803777219228,0.06681620129071289,0.9842289138683443,36.0
2022-12-13,-0.02900837367200899,0.9377334199933468,0.2387977637996178,1.2231825646451848,70.0
2022-12-14,-0.03346909971377553,0.9554800137331484,-0.04042329303732159,0.895864744638961,34.0
2022-12-15,-0.013982914361048334,1.213453228061652,0.07000126274451189,1.0441690526246667,73.0
2022-12-16,0.007592572743363095,0.9670444525357321,-0.16822940375024836,0.731069384241568,36.0
2022-12-17,0.1900174309844593,1.0993820918902364,0.14223008747351013,1.1270124481883284,19.0
2022-12-18,-0.25434374191926884,1.1684940874977467,-0.17396502782555098,0.7093856415200039,10.0
2022-12-19,0.18197893685470656,0.9328704283397811,-0.2511652338228004,0.8445821120223337,30.0
2022-12-20,0.09282520690000086,0.6402443273269587,-0.12053053690384613,0.8139108874342722,54.0
2022-12-21,0.0435934436687021,0.7043672931980295,-0.203921874460517,0.6581451960841401,24.0
2022-12-22,0.3999416187259669,0.8124381086498416,0.23032382076281277,1.1317346998648203,30.0
2022-12-23,0.08743755910696531,1.0811457510759888,0.0984491936877781,1.0620749038984396,31.0
2022-12-24,0.4568719229214621,1.0063232417764196,-0.08167052804659454,0.9224790660571006,12.0
2022-12-25,-0.21149014671587785,0.9972624276043646,-0.008900941107294084,0.9312355475955184,21.0
2022-12-26,-0.18550620498759843,0.7119475812805546,0.4255660502895481,1.4367580156327868,23.0
2022-12-27,0.30398424648386246,1.1100980529561295,0.09940381040716378,0.8540485270592637,26.0
2022-12-28,0.37916029915284816,1.1890552305905306,-0.14625553338245087,1.0212684788106299,27.0
2022-12-29,0.5157309261686767,1.0372109169054458,-0.19437896274770244,0.6485590569924868,13.0
2022-12-30,-0.12492645242661947,1.1318273036823543,-0.3280982350850967,0.6928707887665149,15.0
2022-12-31,-0.5508383782947321,1.2285233387600556,0.5972476981665361,1.4847726099046195,9.0
2023-01-01,0.273948908017358,1.0785290817518165,0.2503938672280118,0.8804235838415205,12.0
2023-01-02,-0.25804365822313213,0.6294939623711066,0.5080518328885666,1.5068071670045928,22.0
2023-01-03,-0.15494950581648975,0.8865946369218916,0.16485819003227203,1.198768491722819,44.0
2023-01-04,-0.4064727031036507,1.0927939152566564,0.1047804684067178,1.0600899978500316,49.0
2023-01-05,-0.021069809836155525,1.3124736602765807,-0.10339285673349703,0.9047503580333667,25.0
2023-01-06,-0.09650528498003333,0.8659148599223563,-0.20571303053069706,0.7897676197734443,32.0
2023-01-07,0.3517165934233243,1.043367724313811,-0.14134039319367508,0.6405225315901154,13.0
2023-01-08,-0.29651915505538246,0.9427301403295266,0.8116239894415754,1.5435350300000137,24.0
2023-01-09,0.3200699147324179,0.9195516246025323,0.3421701769862445,0.9022366958010472,11.0
2023-01-10,0.09569097721617802,1.145095791295294,-0.17055083869379506,0.7325758958594754,46.0
2023-01-11,-0.16638884870550238,1.1759667959853815,-0.05602571696085817,1.0174644692947166,29.0
2023-01-12,-0.06685788767642827,0.8889501556571076,-0.23515609125122713,0.9335315738141581,27.0
2023-01-13,-0.16200870370887635,0.8902207590434658,-0.05974472546449783,0.8832225048401321,34.0
2023-01-14,0.16711947832526464,0.43125894103661483,-0.20602170482587392,0.5198612232552533,13.0
2023-01-15,-0.14591096721948424,0.5138362907836677,-0.518845201101813,0.10406992622678013,7.0
2023-01-16,0.01287790796487925,1.0695330391621996,0.4216364717917322,1.273120401569978,28.0
2023-01-17,0.02558292108942387,0.9282977615568806,0.01931029506320691,0.9636030610833164,42.0
2023-01-18,-0.09235822919477359,0.9749879935111283,0.4244741611436388,1.4837341535070443,31.0
2023-01-19,-0.19474463874177725,0.9241096845038469,-0.19064619787636972,0.7683384995752245,18.0
2023-01-20,-0.23876332325839955,1.5682624115725181,0.023159872001084353,1.1351230889019988,19.0
2023-01-21,-0.03765556875364583,0.7197316599098796,0.33102434069087644,1.2570882760248905,9.0
2023-01-22,-0.1352544033816025,0.9230383896750584,0.46748783560603147,1.3771261594363975,16.0
2023-01-23,-0.4366171217063803,1.0005783957909706,0.7477414013265639,1.1769187594507862,21.0
2023-01-24,0.024777764624528912,0.9233586591737781,0.012554052314424177,0.9303711708908149,32.0
2023-01-25,0.17997533860732673,0.8178039219882683,0.47409231969772947,1.3798621355807512,25.0
2023-01-26,-0.22717433802885714,0.898908271627236,-0.1987195697642536,0.8256778997794456,28.0
2023-01-27,0.11400062607251733,0.7982446601285286,-0.35043503811133614,0.5440827886597325,24.0
2023-01-28,-0.39679290526351424,1.0951433463666085,-0.04796645387412998,0.9974745226409907,22.0
2023-01-29,-0.1597952214838232,0.9499768827383823,0.20385370558952912,1.3345299677156939,17.0
2023-01-30,0.2142390060962365,0.9443626367118637,-0.26170347303944447,0.5880951057196316,27.0
2023-01-31,0.14345818587284262,0.873275494300352,0.7451892507398172,1.6802821296215171,29.0
2023-02-01,-0.0974282043268891,0.9936052673531022,0.26705557875751257,1.4654071426279436,24.0
2023-02-02,0.5692919505420514,1.0130761697382011,-0.10686979029376177,0.9612065378405947,36.0
2023-02-03,-0.09303923761550487,0.7826236378429682,-0.014377186714371899,1.1122074042833172,16.0
2023-02-04,0.4587056378060182,0.827313813079027,0.16833576688786334,1.5505533450139526,6.0
2023-02-05,-0.14765549485463575,0.9552550057271325,0.05361232535954445,1.076519103832184,11.0
2023-02-06,-0.3171306723615435,1.362620915273552,-0.252770091829589,0.7026325073522014,16.0
2023-02-07,0.5022777376578845,0.8202306826905502,0.20025327785698252,1.076258722758742,28.0
2023-02-08,-0.10957222394730395,1.1902277645491404,-0.10001462499576558,0.8886680181644058,28.0
2023-02-09,-0.23050246647993666,0.8922892342952105,-0.25642402354988025,0.5510764425391397,24.0
2023-02-10,0.11461965949383399,0.9589608488448192,-0.11138104020989299,0.7493987093699329,35.0
2023-02-11,-0.53758471687852,1.5506398595980273,-0.3995611769403439,0.5441947513905169,11.0
2023-02-12,-0.2283455006207066,1.0978036357214733,-0.08203940824356275,0.8203398366402772,19.0
2023-02-13,-0.11174392480648478,1.0212827862597058,0.25139364841134665,1.2586607409918769,29.0
2023-02-14,0.027066733473345695,0.7850861209620394,0.1334075744340836,1.1065187251716895,20.0
2023-02-15,0.053048764124865,0.8606119418828878,0.14944867353189328,1.1044890063534445,14.0
2023-02-16,-0.06256254339639228,1.1893398742904544,-0.1759596997511826,0.723606478335005,23.0
2023-02-17,-0.28575742974837487,1.0785382552942524,0.10318956418348493,0.9209165081352684,27.0
2023-02-18,0.23927614225564042,0.6954333710406218,0.11055261292867781,1.300017474802869,9.0
2023-02-19,-0.19147133477589603,0.3286663790406237,0.12420969357968405,1.3054562479957297,7.0
2023-02-20,0.1935438299375471,0.9858449864720682,0.10835897327283892,1.169908590794804,21.0
2023-02-21,-0.0406894133837884,0.5979154132102342,-0.12117741382259212,0.8676793923455774,26.0
2023-02-22,-0.27969783359141887,0.9601862415950849,-0.1691472930417478,0.6096995437531241,29.0
2023-02-23,0.22643747651760987,0.8203800495802618,-0.2188749476925945,1.2457158910905946,15.0
2023-02-24,-0.7232852294378135,1.1239503282935286,-0.1667383982036987,0.9364667449294077,22.0
2023-02-25,0.1018093735365013,1.2490971019407253,-0.1240322008420733,1.1610970507804996,20.0
2023-02-26,0.059692988086755196,0.9186201406476758,-0.26736973862603497,0.6143850344597698,13.0
2023-02-27,0.369087028090567,1.2057039333811548,-0.04731181756941172,0.892533827655933,55.0
2023-02-28,-0.006042807083514529,1.0631609452113098,0.20630917943919,1.1049672344902775,35.0
2023-03-01,0.25000595309636736,0.7541069547945822,-0.07502362908351085,0.9528890453101285,30.0
2023-03-02,-0.08726600927793063,0.9192932532885717,0.1916462456680545,1.283905196620628,40.0
2023-03-03,0.018064676415890806,1.0332276743843818,0.4225478790730409,1.0525290106400675,28.0
2023-03-04,-0.8111867376185898,0.8342380788123466,0.33942646631867784,1.4965028381342271,7.0
2023-03-05,0.7462818330722121,1.154996431941393,-0.15448272197134216,1.0177292479531883,9.0
2023-03-06,0.17211554857415245,0.8280774806729702,0.6271352838163355,1.4455053794028738,20.0
2023-03-07,-0.002054322749116893,0.7440110853863902,-0.3543375417134776,0.4341864083633742,28.0
2023-03-08,-0.39926383407749627,0.7126349709625496,0.0602809362891517,1.0645320100899665,29.0
2023-03-09,-0.09082588914331756,1.0287666890963951,-0.3059544463952544,0.606102901396973,34.0
2023-03-10,0.24655392841591092,1.2528644632074573,-0.11195852999612642,1.0998814719375731,25.0
2023-03-11,-1.0009046987660615,1.1229936020325324,-0.13689486684058622,0.6639611362961656,7.0
2023-03-12,-0.10529743342521945,1.3474517934456203,0.029358617471040252,0.7720520100430133,11.0
2023-03-13,0.6968600317740933,1.4286796260783998,-0.21239812923054763,0.8693471386495912,23.0
2023-03-14,0.14914574507184808,0.9984388757020705,-0.24488742273426212,1.034536222139465,37.0
2023-03-15,-0.11628578402142345,1.1229045702002418,-0.1612710956737912,0.9139093275253318,29.0
2023-03-16,0.2598831638557847,0.922253464326648,-0.13958701989085795,0.8287503159208062,24.0
2023-03-17,-0.40400959981261636,0.9992593121751132,-0.07365626374354461,0.9711971397557732,17.0
2023-03-18,0.009975110382381637,1.009448399740448,-0.20046903555247422,0.5502564103969905,12.0
2023-03-19,0.1310379802256281,0.921781263102461,-0.05805661815831803,0.6206860877406872,10.0
2023-03-20,-0.041788267887982844,0.7990881383127727,0.3547261114856657,1.55496260188939,13.0
2023-03-21,-0.24761084024361504,1.0115376446425994,0.2810204253275969,1.37804651037312,22.0
2023-03-22,0.18103050631185844,0.793110554262209,0.218528546977503,1.4832673546141943,32.0
2023-03-23,0.261756650296188,0.9140445395123675,-0.07230552116961819,1.0692805475633274,21.0
2023-03-24,-0.09480992672408003,1.2804338812080494,0.0854572575969239,1.1005202608113946,17.0
2023-03-25,0.23122810273231256,0.8468520311302515,0.15906888605601593,0.9477180621624116,5.0
2023-03-26,0.0103585429575597,0.7207027663358275,-0.28576434998711664,0.9870892957744908,10.0
2023-03-27,-0.12281480430513418,0.7661677772489797,0.42379938847462906,1.3400404231845826,20.0
2023-03-28,0.3205040535093104,1.3108832922884823,-0.25856544180976365,0.6146353326422423,22.0
2023-03-29,0.49198836038572596,0.8071876405831152,-0.07172907749021831,1.0308080327487776,20.0
2023-03-30,0.047305335304663854,0.9669994172118218,-0.1514413542282619,0.7116080416780378,57.0
2023-03-31,-0.22748304610867187,0.7172760434677911,0.0366143277281858,1.005547317736656,21.0
2023-04-01,0.24567951159664977,1.0046392993184217,-0.33877699545710477,0.5032870182436406,13.0
2023-04-02,0.12624837706027203,0.8926522838646158,0.2816107811565957,1.2975518506892734,12.0
2023-04-03,-0.0696795292063453,1.187573774464917,0.3239184912403892,1.1577912286840257,22.0
2023-04-04,0.032970697420984185,0.6691735486790739,-0.4909030967789507,0.13264035088821063,22.0
2023-04-05,-0.03443341671277596,0.7791459886686688,0.0008454621594658138,1.0518719062961686,25.0
2023-04-06,0.1514026377056965,0.782994460300995,-0.08849316997758704,0.7830206523913923,24.0
2023-04-07,0.11427198321398006,0.8467856423125393,-0.3121310612684072,0.36467042738071087,7.0
2023-04-08,0.09277657236872083,0.7788713152019122,-0.2913612842969385,0.702638438074152,7.0
2023-04-09,0.0706281493737996,0.7937708028683702,0.5534769815557508,1.363751309509807,20.0
2023-04-10,0.09058243796477673,0.695264057336294,0.007696839062499194,1.171371176854133,11.0
2023-04-11,0.09287097543255922,0.5549192972513249,0.1320115208190368,0.9494079865802428,14.0
2023-04-12,0.03034110836597807,1.013523267297546,0.08623955085756049,1.0019564885212102,31.0
2023-04-13,0.24927465568195445,0.8696692733710827,0.26691312652735555,1.1430139878711507,25.0
2023-04-14,-0.0375026017447488,1.1917206564783351,0.39598529730895815,1.3991182492580678,27.0
2023-04-15,-0.07262217142545678,0.9089563752340782,-0.19621832611772572,0.5906404268527811,19.0
2023-04-16,0.21804210733336582,0.612458222295514,-0.1242511400922512,0.875957861917442,14.0
2023-04-17,-0.1782813466067956,0.8885872522692077,0.29726394909326204,1.3948303314065744,12.0
2023-04-18,-0.364929484034798,1.2079020709232338,0.57610269566834,1.256570677144731,24.0
2023-04-19,-0.172886037767766,1.057051117164525,-0.36875808965010376,0.48702913127206543,36.0
2023-04-20,-0.07721783937341535,0.9784064048592194,0.38383590822489116,1.067887307860895,11.0
2023-04-21,0.3602356752351412,1.0692776930702106,0.15604669462883078,1.2247805891865355,15.0
2023-04-22,0.0547559853422285,0.624521060208064,0.313184345361126,1.5362234617825499,9.0
2023-04-23,-0.07807603112412036,0.6377730366157401,0.0455360871478586,1.3050049323642854,18.0
2023-04-24,-0.2102618207211903,1.0188119556767035,-0.13423929388240524,0.7893196500749959,46.0
2023-04-25,0.22306945181433038,1.1823153748033792,-0.12611363587767296,0.7247732336975752,24.0
2023-04-26,0.14523850620683595,0.7442099410178452,-0.1554783604456683,1.1995096707904276,12.0
2023-04-27,-0.15259408023778886,1.1372535632413343,-0.18010842479775035,0.7565998451433706,32.0
2023-04-28,-0.15590633919600488,0.9586605166056582,-0.1604433868913276,1.009731241610721,40.0
2023-04-29,0.8262169948859023,1.2759618174188658,-0.42849357903572644,0.5297401590395937,13.0
2023-04-30,-0.36089468956324683,0.9791444875374423,1.3853840426449668,1.583431572355227,9.0
2023-05-01,0.5966537962093631,1.0240482849866004,-0.37305501461015933,0.33919774665042757,9.0
2023-05-02,0.23129119136929144,0.6962677545714977,0.39189595787482095,1.2109696177360878,23.0
2023-05-03,-0.040303506559176826,0.8051095979073862,-0.03548425893181516,1.0014004807732713,21.0
2023-05-04,0.031802231807906374,0.7800383939738378,-0.21497629152499312,0.6663390574356433,29.0
2023-05-05,-0.10748580612938177,0.823319910560675,-0.3886444357531694,0.6680284025756992,25.0
2023-05-06,0.12133194108586862,1.0427016555691326,0.09636332494545777,1.109925957382659,18.0
