0,1,2,3,4,word,summary
64630.713292571294,-2.432545074616726,0.0034233446745724743,0.0019188603564065812,-0.0005512113975268094,summaryOfAllWords,53947.28160227622
327.9224704178049,219.61013502878748,10.08459431874823,1.612105243391237,0.7906365548277282,Energiekrise,399.9777876087582
-3.3305136535496156,-0.20381305061062804,-0.20466570051132776,-0.08389887262666486,0.011156857987889825,Kap,2.3192899909027704
-3.3305136535496147,-0.2038130506106294,-0.20466570051132763,-0.08389887262665582,0.011156857987883803,energiekrise kap,2.3192899909027704
-2.306805897407194,0.5505958726231659,-0.24924127318121206,-0.4923675896516364,-0.5449572012264796,Chance,3.5809657973690903
-3.41190082973692,-0.2684407092462345,-0.13415689223087174,-0.05814864396187307,0.020014752844381624,kap chance,2.2186641622010286
1.0001174413397014,2.827979205521844,0.24348492391763685,-1.3372841526680492,0.34275762511781643,deutsche,7.609686794678699
-2.230821119193788,0.8600969607604404,1.2925867658487675,-0.8998680061253541,0.402568701576362,chance deutsch,3.873549631913716
-1.424408188911838,1.8959173418083317,0.42496582433818353,-0.8597074452228554,2.0177396750149463,Investoren,5.092622944945308
-3.370613579575793,-0.23580672535590338,-0.17033196100170814,-0.07136197916843116,0.015477887667079387,deutsch investor,2.2696117545324315
4.03851356485775,5.569127726333017,-2.3840566677471844,-0.9028922408708957,-0.2799722559487776,Wirtschaft,11.554704787556261
-3.558977071153647,-0.3814792369436802,0.0018775843276646698,-0.008411446284343932,0.0369195398733383,investor wirtschaft,2.039226238268577
-3.5974063256095015,-0.4099810977079427,0.03935566891624742,0.005308360388399114,0.04153066755774553,10.01.2022,1.992986398968968
-3.5974063256095015,-0.4099810977079427,0.03935566891624742,0.005308360388399114,0.04153066755774553,wirtschaft 10.01.2022,1.992986398968968
-3.615128695531135,-0.42295075246592356,0.0569194575887007,0.011741024966907515,0.0436843388370828,Südafrika,1.971769089224942
-3.615128695531135,-0.42295075246592356,0.0569194575887007,0.011741024966907515,0.0436843388370828,10.01.2022 südafrika,1.971769089224942
-2.5683285495228305,0.36847915019619015,-0.22595338517553495,-0.4189578081100239,0.6342214209163026,erhält,3.270187771723094
-3.6286997284609313,-0.432802841480402,0.07048985945529494,0.01671251122960339,0.045345082625398964,südafrika erhalt,1.9555702909739463
3.3147009542140617,4.72006863986814,-1.941493161840826,0.4018491712100452,-0.25456018534033953,Milliarden,10.509149953161204
-3.6370753074760227,-0.4388474953625759,0.0789176288351914,0.01980063167625768,0.04637502377991886,erhalt milliarde,1.945594668441225
-3.6562672464663213,-0.4525914768372588,0.09838131168481887,0.026934446607682492,0.04874934548744861,Energie-Umbau,1.9228011351195222
-3.6562672464663213,-0.4525914768372588,0.09838131168481887,0.026934446607682492,0.04874934548744861,milliarde energie-umbau,1.9228011351195222
-3.361858463405988,-0.2288452457100455,-0.1778946674469195,-0.07412378892214425,0.01452733794157697,Bisher,2.2804424079891086
-3.67380294839294,-0.4650137549999021,0.11635152525552953,0.03352330348813772,0.050936079630023036,verpesten,1.9020565950047075
-3.67380294839294,-0.4650137549999021,0.11635152525552953,0.03352330348813772,0.050936079630023036,bisher verpest,1.9020565950047075
-3.6805633702703,-0.46976683585502327,0.12332717939279784,0.03608160597927016,0.05178350543637042,veraltete,1.8940807733547749
-3.6805633702703,-0.46976683585502327,0.12332717939279784,0.03608160597927016,0.05178350543637042,verpest veraltet,1.8940807733547749
-3.6867253902293795,-0.4740812516495968,0.12970858340790195,0.03842229373994634,0.05255803823391481,Kohlekraftwerke,1.8868217202275945
-3.6867253902293795,-0.4740812516495968,0.12970858340790195,0.03842229373994634,0.05255803823391481,veraltet kohlekraftwerk,1.8868217202275945
-1.2858499335497087,1.3241628116914383,-0.9325286679017234,0.7322859300061623,-0.12107519453923671,Umwelt,4.843383823811201
-3.697574190100013,-0.4816346758794778,0.14099752000300703,0.042563829567540776,0.05392656016514133,kohlekraftwerk umwelt,1.8740669943705053
16.600924513171762,13.246952700772423,0.0033213537130821003,1.448698739781835,0.4946292588215421,Sie,26.36643156429287
11.202347866668081,9.596582244741812,-0.6039389382807459,0.3104992619329564,0.3621346457276589,sollen,19.82404957868708
-3.5076713980253778,-0.3426982078243249,-0.046886007190320406,-0.026250694592425867,0.03088918954861196,sie soll,2.1014109275076955
-3.7089709568459086,-0.4895097056992108,0.15293086190832006,0.04694287363236495,0.05537088027947846,alternative,1.8607039144048294
-3.7089709568459086,-0.4895097056992108,0.15293086190832006,0.04694287363236495,0.05537088027947846,soll alternativ,1.8607039144048294
1.0621616958183835,3.922755461798417,1.7747178178717438,-1.5523430385438342,-0.48645883547730406,Energien,8.313651584470547
-3.713768665909368,-0.4928060498069678,0.15797724098817909,0.04879503247833759,0.05598093102233865,alternativ energie,1.855089691697158
-3.5645247555619997,-0.3856242708906515,0.007237040117680045,-0.0064499920222496,0.03758022068309522,ersetzt,2.0325322332162097
-3.7171274428064547,-0.49510699992875856,0.16151815199430633,0.050094767945052236,0.05640872880738813,energie ersetz,1.8511633214607464
0.998701243991381,3.0044504809046324,-1.4978092826021696,0.7177950627097088,-0.20114134965546163,Deutsche,7.652128713611581
-0.4238948036103016,2.0888071260340224,-1.2495641952900345,-0.6925044882177334,0.29903477068187834,stehen,5.964030115409663
-3.728873687982782,-0.5031093145873774,0.1739535194422906,0.05466014936457785,0.05790941497091771,investor steh,1.8374586436195008
-1.830851126705071,0.9212928664728199,-0.8669201052849755,0.33816451431160716,-0.09679164330992715,bereit,4.167050576032053
