index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.tagesspiegel.de/kultur/streitpunkt-energiewende-eine-stadt-in-der-ukraine-ist-weiter-als-berlin-15303510.html,https://www.tagesspiegel.de/kultur/streitpunkt-energiewende-eine-stadt-in-der-ukraine-ist-weiter-als-berlin-15303510.html,0,www.tagesspiegel.de,Streitpunkt Energiewende: Eine Stadt in der Ukraine ist weiter als Berlin,"Während in Deutschland die Lobbyisten fossiler Energie jubeln, will ein ukrainischer Bürgermeister dem kriegsversehrten Mykolajiw beim Wiederaufbau eine „blaue Revolution“ bescheren.",https://www.tagesspiegel.de/images/12423794/alternates/BASE_16_9_W1400/1727108842000/ukraine-krieg-mykolajiwka.jpeg,2026-03-01T12:15:54Z,,"Vor zweieinhalb Jahren habe ich in Kopenhagen den Bürgermeister der südukrainischen Stadt Mykolajiw, früher Nikolajew, kennengelernt. Vor allem die Wohnviertel und die technischen Anlagen der Hafenst… [+106 chars]",,de,'Energiewende'
https://www.sueddeutsche.de/bayern/bayern-energiewende-holz-li.3396556,https://www.sueddeutsche.de/bayern/bayern-energiewende-holz-li.3396556,0,www.sueddeutsche.de,Energiewende: Bayern will keine klimafreundlichen Holzbauten mehr fördern,2021 bezeichnete Markus Söder Bayerns Holzbauförderung als wichtige Säule für den Klimaschutz. Fünf Jahre später sind andere Themen offenbar wichtiger: Das Programm läuft zum Ende des Jahres 2026 aus.,https://www.sueddeutsche.de/2026/03/02/d91127be-cd64-43c0-ab43-2a6c9da33265.jpg?q=60&fm=webp&width=1200&rect=0%2C165%2C4000%2C2250,2026-03-02T09:12:09Z,,Vor dem Hintergrund des weiterhin hohen Bedarfs an bezahlbarem Wohnraum konzentriert die Staatsregierung die verfügbaren Mittel verstärkt auf Programme mit breiter und sozialer Wirkung. Förderinstrum… [+3330 chars],,de,'Energiewende'
https://www.basicthinking.de/blog/2026/03/02/solar-foerderstopp-lobby-ministerin/,https://www.basicthinking.de/blog/2026/03/02/solar-foerderstopp-lobby-ministerin/,0,www.basicthinking.de,Solar-Förderstopp: Lobby-Ministerin plant Geschenk für Ex-Arbeitgeber E.ON,"Der Beitrag Solar-Förderstopp: Lobby-Ministerin plant Geschenk für Ex-Arbeitgeber E.ON erschien zuerst beim Online-Magazin BASIC thinking. Über unseren Newsletter UPDATE startest du jeden Morgen bestens informiert in den Tag.
Das Bundeswirtschaftsministerium …",https://www.basicthinking.de/blog/wp-content/uploads/2026/03/solar-foerderung-gestrichen.jpg,2026-03-02T10:00:33Z,,Das Bundeswirtschaftsministerium will unter der Leitung von Ministerin Katharina Reiche (CDU) die Förderung für kleine Solaranlagen auf Hausdächern abschaffen. Das Vorhaben würde nicht nur vielen Ver… [+7399 chars],,de,'Solar'
https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/70-rechenzentren-offline-ploetzliche-lastabfaelle-gefaehrden-stromnetz-2603-205982.html&referer=https://t.co/072a9449d7,https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/70-rechenzentren-offline-ploetzliche-lastabfaelle-gefaehrden-stromnetz-2603-205982.html&referer=https://t.co/072a9449d7,0,www.golem.de,70 Rechenzentren offline: Plötzliche Lastabfälle gefährden Stromnetz,"Im US-Bundesstaat Virginia schalten Dutzende Rechenzentren in den Notstrombetrieb, was zu einem Lastabfall von zwei Gigawatt führt. (Wirtschaft, Energiewende)",,2026-03-02T10:30:02Z,,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",,de,'Energiewende'
